============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-40-C-C-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 213742] reheat + diversify: ceiling=66.97, value=90398.0
    [iter 219495] reheat + diversify: ceiling=60.28, value=96199.0
    [iter 225248] reheat + diversify: ceiling=54.25, value=96199.0
    [iter 231001] reheat + diversify: ceiling=48.82, value=82732.0
    [iter 236754] reheat + diversify: ceiling=43.94, value=96199.0
    [iter 242507] reheat + diversify: ceiling=39.55, value=76931.0
    [iter 248260] reheat + diversify: ceiling=35.59, value=96199.0
    [iter 254013] reheat + diversify: ceiling=32.03, value=96199.0
    [iter 259766] reheat + diversify: ceiling=28.83, value=50980.0
    [iter 265519] reheat + diversify: ceiling=25.95, value=102000.0
    [iter 271272] reheat + diversify: ceiling=23.35, value=114484.0
    [iter 277025] reheat + diversify: ceiling=21.02, value=96199.0
    [iter 282778] reheat + diversify: ceiling=18.92, value=56781.0
    [iter 288531] reheat + diversify: ceiling=17.02, value=102000.0
    [iter 294284] reheat + diversify: ceiling=15.32, value=96199.0
    [iter 300037] reheat + diversify: ceiling=13.79, value=56781.0
    [iter 305790] reheat + diversify: ceiling=12.41, value=82732.0
    [iter 311543] reheat + diversify: ceiling=11.17, value=50980.0
    [iter 317296] reheat + diversify: ceiling=10.05, value=76931.0
    [iter 323049] reheat + diversify: ceiling=9.05, value=102000.0
    [iter 328802] reheat + diversify: ceiling=8.14, value=96199.0
    [iter 334555] reheat + diversify: ceiling=7.33, value=50980.0
    [iter 340308] reheat + diversify: ceiling=6.60, value=96199.0
    [iter 346061] reheat + diversify: ceiling=5.94, value=50980.0
    [iter 351814] reheat + diversify: ceiling=5.34, value=141418.0
    [iter 357567] reheat + diversify: ceiling=4.81, value=69265.0
    [iter 363320] reheat + diversify: ceiling=4.33, value=96199.0
    [iter 369073] reheat + diversify: ceiling=3.89, value=96199.0
    [iter 374826] reheat + diversify: ceiling=3.51, value=50980.0
    [iter 380579] reheat + diversify: ceiling=3.15, value=96199.0
    [iter 386332] reheat + diversify: ceiling=2.84, value=90398.0
    [iter 392085] reheat + diversify: ceiling=2.56, value=56781.0
    [iter 397838] reheat + diversify: ceiling=2.30, value=82732.0
    [iter 403591] reheat + diversify: ceiling=2.07, value=96199.0
    [iter 409344] reheat + diversify: ceiling=1.86, value=90398.0
    [iter 415097] reheat + diversify: ceiling=1.68, value=50980.0
    [iter 420850] reheat + diversify: ceiling=1.51, value=56781.0
    [iter 426603] reheat + diversify: ceiling=1.36, value=69265.0
    [iter 432356] reheat + diversify: ceiling=1.22, value=50980.0
    [iter 438109] reheat + diversify: ceiling=1.10, value=96199.0
    [iter 443862] reheat + diversify: ceiling=0.99, value=56781.0
    [iter 449615] reheat + diversify: ceiling=0.89, value=96199.0
    [iter 455368] reheat + diversify: ceiling=0.80, value=96199.0
    [iter 461121] reheat + diversify: ceiling=0.72, value=90398.0
    [iter 466874] reheat + diversify: ceiling=0.65, value=96199.0
    [iter 472627] reheat + diversify: ceiling=0.58, value=90398.0
    [iter 478380] reheat + diversify: ceiling=0.53, value=102000.0
    [iter 484133] reheat + diversify: ceiling=0.47, value=96199.0
    [iter 489886] reheat + diversify: ceiling=0.43, value=63464.0
    [iter 495639] reheat + diversify: ceiling=0.38, value=90398.0
    [iter 501392] reheat + diversify: ceiling=0.35, value=102000.0
    [iter 507145] reheat + diversify: ceiling=0.31, value=69265.0
    [iter 512898] reheat + diversify: ceiling=0.28, value=62582.0
    [iter 518651] reheat + diversify: ceiling=0.25, value=88533.0
    [iter 524404] reheat + diversify: ceiling=0.23, value=102000.0
    [iter 530157] reheat + diversify: ceiling=0.20, value=102000.0
    [iter 535910] reheat + diversify: ceiling=0.18, value=76931.0
    [iter 541663] reheat + diversify: ceiling=0.17, value=96199.0
    [iter 547416] reheat + diversify: ceiling=0.15, value=82732.0
    [iter 553169] reheat + diversify: ceiling=0.13, value=82732.0
    [iter 558922] reheat + diversify: ceiling=0.12, value=50980.0
    [iter 564675] reheat + diversify: ceiling=0.11, value=102000.0
    [iter 570428] reheat + diversify: ceiling=0.10, value=102000.0
    [iter 576181] reheat + diversify: ceiling=0.09, value=76931.0
    [iter 581934] reheat + diversify: ceiling=0.08, value=76931.0
    [iter 587687] reheat + diversify: ceiling=0.07, value=90398.0
    [iter 593440] reheat + diversify: ceiling=0.06, value=50980.0
    [iter 599193] reheat + diversify: ceiling=0.06, value=96199.0
    [iter 604946] reheat + diversify: ceiling=0.05, value=82732.0
    [iter 610699] reheat + diversify: ceiling=0.05, value=88533.0
    [iter 616452] reheat + diversify: ceiling=0.04, value=102000.0
    [iter 622205] reheat + diversify: ceiling=0.04, value=96199.0
    [iter 627958] reheat + diversify: ceiling=0.03, value=82732.0
    [iter 633711] reheat + diversify: ceiling=0.03, value=88533.0
    [iter 639464] reheat + diversify: ceiling=0.03, value=69265.0
    [iter 645217] reheat + diversify: ceiling=0.02, value=126968.0
    [iter 650970] reheat + diversify: ceiling=0.02, value=88533.0
    [iter 656723] reheat + diversify: ceiling=0.02, value=82732.0
    [iter 662476] reheat + diversify: ceiling=0.02, value=56781.0
    [iter 668229] reheat + diversify: ceiling=0.02, value=88533.0
    [iter 673982] reheat + diversify: ceiling=0.01, value=82732.0
    [iter 679735] reheat + diversify: ceiling=0.01, value=96199.0
    [iter 685488] reheat + diversify: ceiling=0.01, value=82732.0
    [iter 691241] reheat + diversify: ceiling=0.01, value=96199.0
    [iter 696994] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 702747] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 708500] reheat + diversify: ceiling=0.01, value=45179.0
    [iter 714253] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 720006] reheat + diversify: ceiling=0.01, value=88533.0
    [iter 725759] reheat + diversify: ceiling=0.01, value=76931.0
    [iter 731512] reheat + diversify: ceiling=0.01, value=69265.0
    [iter 737265] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 743018] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 748771] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 754524] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 760277] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 766030] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 771783] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 777536] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 783289] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 789042] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 794795] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 800548] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 806301] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 812054] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 817807] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 823560] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 829313] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 835066] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 840819] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 846572] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 852325] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 858078] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 863831] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 869584] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 875337] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 881090] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 886843] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 892596] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 898349] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 904102] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 909855] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 915608] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 921361] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 927114] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 932867] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 938620] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 944373] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 950126] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 955879] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 961632] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 967385] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 973138] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 978891] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 984644] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 990397] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 996150] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1001903] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1007656] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1013409] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1019162] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1024915] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1030668] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1036421] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1042174] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1047927] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1053680] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1059433] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1065186] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1070939] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1076692] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1082445] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1088198] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1093951] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1099704] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1105457] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1111210] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1116963] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1122716] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1128469] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1134222] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1139975] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1145728] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1151481] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1157234] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1162987] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1168740] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1174493] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1180246] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1185999] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1191752] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1197505] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1203258] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1209011] reheat + diversify: ceiling=0.00, value=45179.0
    [iter 1214764] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1220517] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1226270] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1232023] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1237776] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1243529] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 1249282] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1255035] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1260788] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1266541] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1272294] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1278047] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 1283800] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1289553] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1295306] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1301059] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1306812] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1312565] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1318318] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1324071] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1329824] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1335577] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1341330] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1347083] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1352836] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1358589] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1364342] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1370095] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1375848] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1381601] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1387354] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1393107] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1398860] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1404613] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1410366] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1416119] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1421872] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1427625] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1433378] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1439131] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1444884] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1450637] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1456390] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1462143] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1467896] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 1473649] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1479402] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1485155] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1490908] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1496661] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1502414] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1508167] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1513920] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1519673] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1525426] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1531179] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1536932] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1542685] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1548438] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1554191] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1559944] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1565697] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1571450] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1577203] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1582956] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1588709] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1594462] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1600215] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1605968] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1611721] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1617474] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1623227] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1628980] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1634733] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1640486] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1646239] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1651992] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1657745] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1663498] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1669251] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1675004] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1680757] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1686510] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1692263] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1698016] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1703769] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1709522] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1715275] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1721028] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1726781] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1732534] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1738287] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1744040] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 1749793] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1755546] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1761299] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1767052] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1772805] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1778558] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1784311] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1790064] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1795817] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1801570] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1807323] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1813076] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1818829] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1824582] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1830335] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1836088] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1841841] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 1847594] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 1853347] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1859100] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1864853] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1870606] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1876359] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1882112] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1887865] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1893618] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1899371] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1905124] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1910877] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1916630] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1922383] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1928136] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1933889] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1939642] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1945395] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1951148] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1956901] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1962654] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1968407] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1974160] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1979913] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1985666] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1991419] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1997172] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2002925] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 2008678] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2014431] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2020184] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 2025937] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 2031690] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2037443] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2043196] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2048949] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2054702] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2060455] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2066208] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2071961] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2077714] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2083467] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2089220] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2094973] reheat + diversify: ceiling=0.00, value=96199.0
  time limit reached at iteration 2098677
  SA finished: 2098677 iterations in 300.0s (6996 it/s), accepted 1620884 (77.2%), rejected 477792, neutral 1571558 (74.9%), worsening accepted 9.4%, no-move draws 0, reheats 364
  SA: value 141418.0 (greedy 73100.0, +68318.0), bound 227029.5, gap 37.71%, util 47.3%
  report -> /home/mcaspar/3DMHKP/results_3DMHKP_ep3/ep3-40-C-C-50-3DMHKP-SA-a0.999-r0.25-t300s.txt

================================================================================================
SUMMARY
================================================================================================
instance      boxes  packed       greedy     SA value        bound      gap    util    iters    time
------------------------------------------------------------------------------------------------
ep3-40-C-C-50     40      25      73100.0     141418.0     227029.5   37.7%   47.3%  2098677  300.0s
------------------------------------------------------------------------------------------------
proven optimal (value reaches the upper bound): 0/1
improved over greedy: 1/1 (total value 73100.0 -> 141418.0, +93.46%)
mean gap to continuous-knapsack bound: 37.7%
mean volume utilization: 47.3%
