============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 218615] reheat + diversify: ceiling=21.13, value=51953.0
    [iter 224368] reheat + diversify: ceiling=19.02, value=48234.0
    [iter 230121] reheat + diversify: ceiling=17.12, value=65308.0
    [iter 235874] reheat + diversify: ceiling=15.41, value=65308.0
    [iter 241627] reheat + diversify: ceiling=13.87, value=65308.0
    [iter 247380] reheat + diversify: ceiling=12.48, value=65308.0
    [iter 253133] reheat + diversify: ceiling=11.23, value=65308.0
    [iter 258886] reheat + diversify: ceiling=10.11, value=65308.0
    [iter 264639] reheat + diversify: ceiling=9.10, value=48234.0
    [iter 270392] reheat + diversify: ceiling=8.19, value=65308.0
    [iter 276145] reheat + diversify: ceiling=7.37, value=65308.0
    [iter 281898] reheat + diversify: ceiling=6.63, value=51953.0
    [iter 287651] reheat + diversify: ceiling=5.97, value=48234.0
    [iter 293404] reheat + diversify: ceiling=5.37, value=65308.0
    [iter 299157] reheat + diversify: ceiling=4.83, value=65308.0
    [iter 304910] reheat + diversify: ceiling=4.35, value=52611.0
    [iter 310663] reheat + diversify: ceiling=3.92, value=52611.0
    [iter 316416] reheat + diversify: ceiling=3.52, value=65308.0
    [iter 322169] reheat + diversify: ceiling=3.17, value=39914.0
    [iter 327922] reheat + diversify: ceiling=2.85, value=52611.0
    [iter 333675] reheat + diversify: ceiling=2.57, value=65308.0
    [iter 339428] reheat + diversify: ceiling=2.31, value=48234.0
    [iter 345181] reheat + diversify: ceiling=2.08, value=65308.0
    [iter 350934] reheat + diversify: ceiling=1.87, value=65308.0
    [iter 356687] reheat + diversify: ceiling=1.69, value=51953.0
    [iter 362440] reheat + diversify: ceiling=1.52, value=65308.0
    [iter 368193] reheat + diversify: ceiling=1.37, value=65308.0
    [iter 373946] reheat + diversify: ceiling=1.23, value=51953.0
    [iter 379699] reheat + diversify: ceiling=1.11, value=48234.0
    [iter 385452] reheat + diversify: ceiling=1.00, value=65308.0
    [iter 391205] reheat + diversify: ceiling=0.90, value=51953.0
    [iter 396958] reheat + diversify: ceiling=0.81, value=51953.0
    [iter 402711] reheat + diversify: ceiling=0.73, value=52611.0
    [iter 408464] reheat + diversify: ceiling=0.65, value=65308.0
    [iter 414217] reheat + diversify: ceiling=0.59, value=52611.0
    [iter 419970] reheat + diversify: ceiling=0.53, value=52611.0
    [iter 425723] reheat + diversify: ceiling=0.48, value=48234.0
    [iter 431476] reheat + diversify: ceiling=0.43, value=65308.0
    [iter 437229] reheat + diversify: ceiling=0.39, value=52611.0
    [iter 442982] reheat + diversify: ceiling=0.35, value=65308.0
    [iter 448735] reheat + diversify: ceiling=0.31, value=52611.0
    [iter 454488] reheat + diversify: ceiling=0.28, value=51953.0
    [iter 460241] reheat + diversify: ceiling=0.25, value=65308.0
    [iter 465994] reheat + diversify: ceiling=0.23, value=51953.0
    [iter 471747] reheat + diversify: ceiling=0.20, value=65308.0
    [iter 477500] reheat + diversify: ceiling=0.18, value=52611.0
    [iter 483253] reheat + diversify: ceiling=0.17, value=47576.0
    [iter 489006] reheat + diversify: ceiling=0.15, value=65308.0
    [iter 494759] reheat + diversify: ceiling=0.13, value=48234.0
    [iter 500512] reheat + diversify: ceiling=0.12, value=47576.0
    [iter 506265] reheat + diversify: ceiling=0.11, value=48234.0
    [iter 512018] reheat + diversify: ceiling=0.10, value=48234.0
    [iter 517771] reheat + diversify: ceiling=0.09, value=52611.0
    [iter 523524] reheat + diversify: ceiling=0.08, value=65308.0
    [iter 529277] reheat + diversify: ceiling=0.07, value=52611.0
    [iter 535030] reheat + diversify: ceiling=0.06, value=65308.0
    [iter 540783] reheat + diversify: ceiling=0.06, value=65308.0
    [iter 546536] reheat + diversify: ceiling=0.05, value=52611.0
    [iter 552289] reheat + diversify: ceiling=0.05, value=52611.0
    [iter 558042] reheat + diversify: ceiling=0.04, value=65308.0
    [iter 563795] reheat + diversify: ceiling=0.04, value=48234.0
    [iter 569548] reheat + diversify: ceiling=0.03, value=65308.0
    [iter 575301] reheat + diversify: ceiling=0.03, value=51953.0
    [iter 581054] reheat + diversify: ceiling=0.03, value=52611.0
    [iter 586807] reheat + diversify: ceiling=0.02, value=51953.0
    [iter 592560] reheat + diversify: ceiling=0.02, value=47576.0
    [iter 598313] reheat + diversify: ceiling=0.02, value=52611.0
    [iter 604066] reheat + diversify: ceiling=0.02, value=65308.0
    [iter 609819] reheat + diversify: ceiling=0.02, value=65308.0
    [iter 615572] reheat + diversify: ceiling=0.01, value=52611.0
    [iter 621325] reheat + diversify: ceiling=0.01, value=47576.0
    [iter 627078] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 632831] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 638584] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 644337] reheat + diversify: ceiling=0.01, value=48234.0
    [iter 650090] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 655843] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 661596] reheat + diversify: ceiling=0.01, value=52611.0
    [iter 667349] reheat + diversify: ceiling=0.01, value=52611.0
    [iter 673102] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 678855] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 684608] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 690361] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 696114] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 701867] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 707620] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 713373] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 719126] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 724879] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 730632] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 736385] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 742138] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 747891] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 753644] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 759397] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 765150] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 770903] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 776656] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 782409] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 788162] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 793915] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 799668] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 805421] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 811174] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 816927] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 822680] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 828433] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 834186] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 839939] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 845692] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 851445] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 857198] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 862951] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 868704] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 874457] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 880210] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 885963] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 891716] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 897469] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 903222] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 908975] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 914728] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 920481] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 926234] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 931987] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 937740] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 943493] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 949246] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 954999] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 960752] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 966505] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 972258] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 978011] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 983764] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 989517] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 995270] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1001023] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1006776] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1012529] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1018282] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1024035] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1029788] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1035541] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1041294] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1047047] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1052800] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1058553] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1064306] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1070059] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1075812] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1081565] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1087318] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1093071] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1098824] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1104577] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1110330] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1116083] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1121836] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1127589] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1133342] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1139095] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1144848] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1150601] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1156354] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1162107] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1167860] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1173613] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1179366] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1185119] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1190872] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1196625] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1202378] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1208131] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1213884] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1219637] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1225390] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1231143] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1236896] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1242649] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1248402] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1254155] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1259908] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1265661] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1271414] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1277167] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1282920] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1288673] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1294426] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1300179] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1305932] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1311685] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1317438] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1323191] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1328944] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1334697] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1340450] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1346203] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1351956] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1357709] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1363462] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1369215] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1374968] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 1380721] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1386474] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1392227] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1397980] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1403733] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1409486] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1415239] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1420992] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1426745] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1432498] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1438251] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1444004] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1449757] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1455510] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1461263] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1467016] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1472769] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1478522] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1484275] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1490028] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1495781] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1501534] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1507287] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1513040] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1518793] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1524546] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1530299] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1536052] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1541805] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1547558] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1553311] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1559064] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1564817] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1570570] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1576323] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1582076] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1587829] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1593582] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1599335] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1605088] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1610841] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1616594] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1622347] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1628100] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1633853] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1639606] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1645359] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1651112] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1656865] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1662618] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1668371] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1674124] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1679877] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1685630] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1691383] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1697136] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1702889] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1708642] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1714395] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1720148] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1725901] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1731654] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1737407] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1743160] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1748913] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1754666] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1760419] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1766172] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1771925] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1777678] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1783431] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1789184] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1794937] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1800690] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1806443] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1812196] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1817949] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1823702] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1829455] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1835208] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1840961] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1846714] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1852467] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1858220] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1863973] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1869726] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1875479] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1881232] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1886985] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1892738] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1898491] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1904244] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1909997] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1915750] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1921503] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1927256] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1933009] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1938762] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1944515] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1950268] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1956021] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1961774] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1967527] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1973280] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1979033] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1984786] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1990539] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1996292] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2002045] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2007798] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2013551] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2019304] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2025057] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2030810] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2036563] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2042316] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2048069] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2053822] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2059575] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2065328] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2071081] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2076834] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2082587] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2088340] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2094093] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2099846] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2105599] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2111352] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2117105] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2122858] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2128611] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2134364] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2140117] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2145870] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2151623] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2157376] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2163129] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2168882] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2174635] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2180388] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2186141] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 2191894] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2197647] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2203400] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2209153] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2214906] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2220659] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2226412] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2232165] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2237918] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2243671] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2249424] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2255177] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2260930] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2266683] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2272436] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2278189] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2283942] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2289695] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2295448] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 2301201] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2306954] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2312707] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2318460] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 2324213] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2329966] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2335719] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2341472] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2347225] reheat + diversify: ceiling=0.00, value=51953.0
